Sensor Name,Sensor Type,Timestamp,Temperature ( C ),Humidity ( RH ),Dew Point ( C ),Heat Index ( C ),Feels Like ( C ),Wind Chill ( C ),Barometric Pressure ( HPA ),Accumulated Rain ( MM ),Wind Speed ( KPH ),Wind Average ( KPH ),Wind Direction,Wired Sensor Temperature,Wired Sensor Humidity,Soil & Liquid Temperature,Water Detected,UV Index,Light Intensity,Measured Light,Lightning Strike Count,Lightning Closest Strike Distance
Engenho,AcuRite Iris®,2026/03/06 22:00,21.9,82.0,18.7,22.3,25.0,21.9,1051.14,0.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:05,22.1,82.0,18.9,22.5,25.3,22.1,1051.14,0.0,0.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:10,22.6,80.0,19.0,23.0,25.8,22.6,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:15,22.6,80.0,19.0,23.0,25.8,22.6,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:20,22.0,82.0,18.8,22.4,25.1,22.0,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:25,21.9,82.0,18.7,22.3,25.0,21.9,1051.14,0.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:30,22.3,81.0,18.8,22.7,25.4,22.3,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:35,22.3,80.0,18.7,22.7,25.3,22.3,1051.14,0.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:40,21.9,82.0,18.7,22.3,25.0,21.9,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:45,22.2,82.0,19.0,22.7,25.4,22.2,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:50,21.2,85.0,18.6,21.6,24.3,21.2,1051.14,0.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 22:55,21.5,84.0,18.7,21.9,24.6,21.5,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:00,21.7,83.0,18.7,22.1,24.8,21.7,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:05,21.0,85.0,18.4,21.4,23.9,21.0,1051.14,0.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:10,20.9,85.0,18.3,21.3,23.8,20.9,1051.14,0.0,3.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:15,20.8,86.0,18.3,21.2,23.7,20.8,1051.14,0.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:20,20.7,86.0,18.3,21.1,23.7,20.7,1051.14,0.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:25,21.0,85.0,18.4,21.4,23.9,21.0,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:30,21.2,85.0,18.6,21.6,24.3,21.2,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:35,21.2,86.0,18.8,21.7,24.3,21.2,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:40,20.5,87.0,18.3,20.9,23.4,20.5,1051.14,0.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:45,20.8,88.0,18.7,21.2,23.9,20.8,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:50,21.2,86.0,18.8,21.7,24.3,21.2,1051.14,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/03/06 23:55,21.2,86.0,18.8,21.7,24.3,21.2,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:00,21.8,85.0,19.2,22.2,25.1,21.8,1051.47,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:05,20.9,87.0,18.7,21.3,23.9,20.9,1051.47,0.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:10,20.5,89.0,18.6,20.9,23.6,20.5,1051.47,0.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:15,21.2,87.0,18.9,21.7,24.4,21.2,1051.47,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:20,21.4,86.0,18.9,21.8,24.6,21.4,1051.47,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:25,21.2,86.0,18.8,21.7,24.3,21.2,1051.47,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:30,21.2,87.0,18.9,21.7,24.4,21.2,1051.47,0.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:35,21.2,87.0,18.9,21.7,24.4,21.2,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:40,21.3,86.0,18.8,21.7,24.4,21.3,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:45,21.2,86.0,18.8,21.7,24.3,21.2,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:50,21.1,86.0,18.7,21.5,24.2,21.1,1051.47,1.0,3.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 00:55,20.7,88.0,18.7,21.2,23.8,20.7,1051.47,1.0,5.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:00,20.5,88.0,18.4,20.9,23.5,20.5,1051.47,1.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:05,20.8,88.0,18.7,21.2,23.9,20.8,1051.47,1.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:10,20.8,88.0,18.7,21.2,23.9,20.8,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:15,20.9,87.0,18.7,21.3,23.9,20.9,1051.47,1.0,3.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:20,20.7,87.0,18.5,21.1,23.7,20.7,1051.47,1.0,0.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:25,20.9,87.0,18.7,21.3,23.9,20.9,1051.47,1.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:30,21.2,86.0,18.8,21.7,24.3,21.2,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:35,21.9,83.0,18.9,22.3,25.1,21.9,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:40,21.6,84.0,18.8,22.0,24.7,21.6,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:45,21.9,84.0,19.1,22.3,25.2,21.9,1051.47,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:50,21.9,84.0,19.1,22.3,25.2,21.9,1051.14,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 01:55,21.1,86.0,18.7,21.5,24.2,21.1,1051.14,1.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:00,20.9,87.0,18.7,21.3,23.9,20.9,1051.14,1.0,3.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:05,20.6,87.0,18.4,21.0,23.6,20.6,1051.14,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:10,20.9,87.0,18.7,21.3,23.9,20.9,1051.14,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:15,21.1,87.0,18.8,21.6,24.3,21.1,1051.14,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:20,21.1,87.0,18.8,21.6,24.3,21.1,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:25,21.1,87.0,18.8,21.6,24.3,21.1,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:30,21.0,87.0,18.7,21.4,24.1,21.0,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:35,20.6,88.0,18.6,21.0,23.7,20.6,1050.8,2.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:40,20.6,88.0,18.6,21.0,23.7,20.6,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:45,20.4,89.0,18.5,20.8,23.4,20.4,1050.8,2.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:50,20.7,89.0,18.8,21.2,23.9,20.7,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 02:55,20.3,89.0,18.4,20.7,23.2,20.3,1050.8,2.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:00,20.5,89.0,18.6,20.9,23.6,20.5,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:05,20.5,89.0,18.6,20.9,23.6,20.5,1050.8,2.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:10,20.5,89.0,18.6,20.9,23.6,20.5,1050.8,2.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:15,20.5,89.0,18.6,20.9,23.6,20.5,1050.8,2.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:20,21.0,88.0,18.9,21.4,24.2,21.0,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:25,20.9,88.0,18.8,21.3,24.1,20.9,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:30,21.0,88.0,18.9,21.4,24.2,21.0,1050.8,2.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:35,21.2,87.0,18.9,21.7,24.4,21.2,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:40,21.1,87.0,18.8,21.6,24.3,21.1,1050.8,3.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:45,21.3,87.0,19.0,21.7,24.5,21.3,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:50,20.9,87.0,18.7,21.3,23.9,20.9,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 03:55,20.7,87.0,18.5,21.1,23.7,20.7,1050.8,3.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:00,20.6,89.0,18.7,21.1,23.7,20.6,1050.46,3.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:05,20.9,88.0,18.8,21.3,24.1,20.9,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:10,20.5,88.0,18.4,20.9,23.5,20.5,1050.46,3.0,5.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:15,20.4,88.0,18.3,20.8,23.3,20.4,1050.46,3.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:20,20.3,89.0,18.4,20.7,23.2,20.3,1050.46,3.0,3.0,3.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:25,20.4,89.0,18.5,20.8,23.4,20.4,1050.46,3.0,0.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:30,20.3,89.0,18.4,20.7,23.2,20.3,1050.46,3.0,5.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:35,20.4,89.0,18.5,20.8,23.4,20.4,1050.46,3.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:40,20.5,88.0,18.4,20.9,23.5,20.5,1050.46,3.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:45,20.4,88.0,18.3,20.8,23.3,20.4,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:50,20.9,87.0,18.7,21.3,23.9,20.9,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 04:55,20.9,87.0,18.7,21.3,23.9,20.9,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:00,21.1,86.0,18.7,21.5,24.2,21.1,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:05,20.6,88.0,18.6,21.0,23.7,20.6,1050.12,3.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:10,20.8,88.0,18.7,21.2,23.9,20.8,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:15,20.5,88.0,18.4,20.9,23.5,20.5,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:20,20.8,88.0,18.7,21.2,23.9,20.8,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:25,20.4,88.0,18.3,20.8,23.3,20.4,1050.12,3.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:30,20.6,88.0,18.6,21.0,23.7,20.6,1050.12,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:35,21.4,86.0,18.9,21.8,24.6,21.4,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:40,21.3,85.0,18.7,21.7,24.3,21.3,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:45,20.9,86.0,18.4,21.3,23.9,20.9,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:50,21.0,86.0,18.6,21.4,24.1,21.0,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 05:55,21.1,85.0,18.5,21.5,24.1,21.1,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:00,21.2,85.0,18.6,21.6,24.3,21.2,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:05,20.6,87.0,18.4,21.0,23.6,20.6,1050.46,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:10,21.0,86.0,18.6,21.4,24.1,21.0,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:15,20.5,87.0,18.3,20.9,23.4,20.5,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:20,21.1,86.0,18.7,21.5,24.2,21.1,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:25,21.4,85.0,18.8,21.8,24.5,21.4,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:30,20.6,88.0,18.6,21.0,23.7,20.6,1050.8,3.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:35,21.2,86.0,18.8,21.7,24.3,21.2,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:40,20.6,88.0,18.6,21.0,23.7,20.6,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:45,21.3,86.0,18.8,21.7,24.4,21.3,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:50,20.9,87.0,18.7,21.3,23.9,20.9,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 06:55,21.1,86.0,18.7,21.5,24.2,21.1,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:00,21.2,86.0,18.8,21.7,24.3,21.2,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:05,21.5,85.0,18.9,21.9,24.7,21.5,1051.14,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:10,21.5,85.0,18.9,21.9,24.7,21.5,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:15,21.7,84.0,18.9,22.2,24.9,21.7,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:20,21.5,84.0,18.7,21.9,24.6,21.5,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:25,21.6,84.0,18.8,22.0,24.7,21.6,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:30,21.8,84.0,18.9,22.2,25.0,21.8,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:35,22.0,84.0,19.2,22.4,25.3,22.0,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:40,22.2,84.0,19.4,22.7,25.6,22.2,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:45,22.2,84.0,19.4,22.7,25.6,22.2,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:50,22.3,84.0,19.4,22.8,25.7,22.3,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 07:55,21.9,84.0,19.1,22.3,25.2,21.9,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:00,22.0,85.0,19.3,22.5,25.4,22.0,1051.47,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:05,22.4,84.0,19.6,22.9,25.9,22.4,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:10,22.9,82.0,19.7,23.4,26.4,22.9,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:15,22.8,82.0,19.6,23.3,26.3,22.8,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:20,23.1,82.0,19.9,23.6,26.7,23.1,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:25,23.1,81.0,19.7,23.6,26.7,23.1,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:30,23.5,80.0,19.8,24.0,27.1,23.5,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:35,24.1,79.0,20.2,24.7,27.9,24.1,1051.81,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:40,23.9,78.0,19.8,24.4,27.5,23.9,1052.15,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:45,24.3,77.0,20.0,24.8,27.9,24.3,1052.15,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:50,24.8,77.0,20.4,25.3,28.7,24.8,1052.15,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 08:55,24.6,75.0,19.9,25.1,28.2,24.6,1052.15,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:00,24.6,75.0,19.9,25.1,28.2,24.6,1052.15,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:05,25.1,75.0,20.3,25.6,29.0,25.1,1052.15,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:10,25.3,73.0,20.1,25.8,29.0,25.3,1052.49,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:15,25.3,74.0,20.3,25.8,29.1,25.3,1052.49,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:20,24.8,74.0,19.8,25.2,28.4,24.8,1052.49,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:25,25.2,73.0,20.0,25.7,28.9,25.2,1052.49,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:30,24.8,73.0,19.6,25.2,28.3,24.8,1052.49,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:35,24.7,75.0,20.0,25.2,28.4,24.7,1052.83,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:40,24.8,76.0,20.3,25.3,28.6,24.8,1052.83,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:45,24.8,75.0,20.1,25.3,28.5,24.8,1052.83,4.0,0.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:50,24.9,76.0,20.3,25.4,28.8,24.9,1052.83,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 09:55,25.1,75.0,20.3,25.6,29.0,25.1,1052.83,4.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:00,24.9,76.0,20.3,25.4,28.8,24.9,1052.83,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:05,25.1,75.0,20.3,25.6,29.0,25.1,1052.83,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:10,25.3,74.0,20.3,25.8,29.1,25.3,1052.83,4.0,5.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:15,25.6,74.0,20.6,26.8,29.6,25.6,1052.83,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:20,25.9,72.0,20.4,27.2,29.8,25.9,1052.83,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:25,25.6,72.0,20.2,26.1,29.4,25.6,1052.83,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:30,26.1,71.0,20.4,27.5,30.0,26.1,1052.83,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:35,26.4,70.0,20.4,27.9,30.3,26.4,1052.83,4.0,0.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:40,26.8,70.0,20.8,28.5,30.9,26.8,1052.83,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:45,27.1,68.0,20.7,28.9,31.1,27.1,1052.83,4.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:50,26.6,69.0,20.4,28.2,30.5,26.6,1052.83,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 10:55,26.7,69.0,20.6,28.3,30.7,26.7,1052.83,4.0,2.0,0.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:00,26.9,68.0,20.4,28.5,30.8,26.9,1052.83,4.0,5.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:05,26.3,70.0,20.3,27.7,30.2,26.3,1052.83,4.0,0.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:10,26.5,69.0,20.3,28.0,30.3,26.5,1052.83,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:15,26.8,68.0,20.4,28.3,30.7,26.8,1052.83,4.0,0.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:20,26.4,69.0,20.2,27.8,30.2,26.4,1052.83,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:25,26.3,69.0,20.1,27.7,30.1,26.3,1052.49,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:30,26.1,70.0,20.2,27.4,29.9,26.1,1052.49,4.0,5.0,3.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:35,26.5,70.0,20.6,28.1,30.5,26.5,1052.49,4.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:40,26.8,69.0,20.6,28.4,30.8,26.8,1052.49,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:45,26.9,69.0,20.7,28.6,30.9,26.9,1052.49,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:50,26.8,69.0,20.6,28.4,30.8,26.8,1052.15,4.0,3.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 11:55,26.9,69.0,20.7,28.6,30.9,26.9,1052.15,4.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 12:00,26.9,69.0,20.7,28.6,30.9,26.9,1052.15,4.0,3.0,3.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 12:05,27.3,69.0,21.1,29.2,31.5,27.3,1052.15,4.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 12:10,27.1,69.0,20.9,28.9,31.3,27.1,1052.15,4.0,2.0,2.0,180.0,,,,,,,,,
Engenho,AcuRite Iris®,2026/04/06 12:15,26.6,70.0,20.7,28.2,30.6,26.6,1051.81,4.0,3.0,3.0,180.0,,,,,,,,,
